ORIG,DEST,NUM
BUF,AVP,190
BUF,ILN,358
BUF,PIT,186
BUF,UTM,845
BUF,ACY,323
BUF,MCI,870
BUF,PBI,1123
BUF,BOS,395
BUF,SAV,758
BUF,TPA,1053
BUF,JQF,532
BUF,IFP,1984
BUF,LCK,307
BUF,LEX,458
BUF,RSW,1144
BUF,MCO,1011
BUF,BKL,180
BUF,BRO,1580
BUF,JAX,874
BUF,BGR,511
BUF,SWF,257
BUF,PDX,2157
BUF,SAT,1432
BUF,MGM,845
BUF,AGS,683
BUF,SFO,2309
BUF,TYS,567
BUF,LAX,2218
BUF,SCE,151
BUF,CVG,410
BUF,NGU,434
BUF,SAN,2196
BUF,PHX,1912
BUF,RNO,2130
BUF,SEA,2122
BUF,PTK,239
BUF,JHW,61
BUF,SDF,494
BUF,LAS,1986
BUF,MEM,813
BUF,DAL,1206
BUF,CPS,670
BUF,MTN,277
BUF,SNA,2199
BUF,PNE,276
BUF,MSV,219
BUF,CGF,170
BUF,YIP,250
BUF,PSM,401
BUF,AZO,351
BUF,MWO,377
BUF,CWA,560
BUF,PWM,427
BUF,ERI,95
BUF,LIT,920
BUF,LNK,939
BUF,CAK,198
BUF,SBN,398
BUF,LAF,459
BUF,ADS,1200
BUF,CHS,696
BUF,MSY,1097
BUF,GSP,586
BUF,CAE,634
BUF,PHF,418
BUF,SFB,986
BUF,TVC,364
BUF,MSN,537
BUF,ISP,326
BUF,BED,380
BUF,AEX,1103
BUF,LAN,298
BUF,COU,761
BUF,PUB,1386
BUF,TUS,1905
BUF,ACT,1279
BUF,IAH,1281
BUF,GRB,482
BUF,XXW,905
BUF,SJC,2294
BUF,TEB,281
BUF,PIA,587
BUF,ITH,120
BUF,JAN,960
BUF,LRD,1573
BUF,GSO,476
BUF,CHA,647
BUF,DAB,958
BUF,DFW,1212
BUF,CEF,320
BUF,GPT,1036
BUF,MIA,1185
BUF,ORF,438
BUF,CID,667
BUF,BOI,1876
BUF,OMA,888
BUF,RFD,531
BUF,BGM,149
BUF,BUR,2207
BUF,OXC,304
BUF,DSM,771
BUF,ICT,1051
BUF,BUF,0
BUF,ELP,1693
BUF,LAL,1047
BUF,AVL,556
BUF,HRL,1571
BUF,ONT,2173
BUF,SUS,690
BUF,INT,476
BUF,MHV,2169
BUF,ACK,460
BUF,BLM,305
BUF,MVY,430
BUF,BFD,79
BUF,OKK,413
BUF,BMI,553
BUF,SHV,1096
BUF,RME,169
BUF,PGD,1120
BUF,GJT,1570
BUF,HOU,1297
BUF,SLC,1710
BUF,ECP,951
BUF,BMG,488
BUF,OAK,2298
BUF,AZA,1898
BUF,MQY,633
BUF,ELM,108
BUF,TXK,1054
BUF,OPF,1177
BUF,HKY,517
BUF,MYR,639
BUF,YNG,153
BUF,HSV,718
BUF,MIE,392
BUF,TLH,919
BUF,GRK,1331
BUF,LSE,633
BUF,ROA,393
BUF,RDG,228
BUF,COS,1384
BUF,ATW,499
BUF,GEG,1899
BUF,FNT,254
ISS,BED,130
ISS,HPN,285
ISS,ACK,188
ISS,CT4,252
ISS,MVY,183
VCV,ATL,1882
VCV,SLN,1131
VCV,DEN,788
VCV,LAS,162
VCV,TUS,410
VCV,PHX,319
VCV,IND,1743
VCV,SDF,1773
VCV,EFD,1345
VCV,OKC,1122
VCV,MSO,867
VCV,SEA,923
VCV,NC1,2047
VCV,VCV,0
VCV,MIA,2287
VCV,HSV,1737
VCV,DFW,1175
VCV,GRK,1161
VCV,ORD,1672
VCV,FOE,1238
VCV,SLC,519
VCV,TRI,1964
VCV,DTW,1906
VCV,BIF,664
VCV,HOP,1681
VCV,OAK,346
VCV,LRD,1166
VCV,TCM,905
VCV,LAX,74
VCV,BWI,2258
VCV,POB,2166
VCV,SJC,318
VCV,INT,2088
VCV,LBF,1016
VCV,MHK,1187
VCV,SGF,1354
VCV,AMA,890
VCV,BTR,1552
VCV,VBG,183
VCV,JQF,2069
VCV,GPT,1673
VCV,GRI,1130
VCV,PDX,807
VCV,MEM,1553
VCV,BHM,1751
VCV,FWA,1805
VCV,RDU,2171
VCV,HNL,2621
VCV,IAH,1326
VCV,CAE,2064
VCV,PHL,2330
VCV,EIL,2421
VCV,MDW,1678
VCV,MER,262
VCV,SFO,348
VCV,BLV,1549
VCV,ROW,743
VCV,MHT,2514
VCV,SVN,2093
VCV,AZA,341
VCV,CMH,1925
VCV,SUS,1506
VCV,MSP,1462
VCV,DOV,2323
VCV,ANC,2332
VCV,BGR,2640
VCV,FBK,2440
EKI,MGM,650
EKI,TEB,623
OXC,MVY,131
OXC,ACK,161
OXC,BHB,317
OXC,PNE,138
OXC,BID,84
OXC,RKD,272
OXC,HYA,149
OXC,MNN,522
OXC,PWM,208
OXC,VWK,115
OXC,HVN,20
OXC,ROC,259
OXC,SCH,103
OXC,YIP,539
OXC,TEB,65
OXC,BUR,2495
OXC,TTN,121
OXC,VGC,156
OXC,HPN,41
OXC,ME3,291
OXC,ME5,235
OXC,OIC,144
OXC,GAD,877
OXC,LEX,655
OXC,BNA,818
OXC,ANP,252
OXC,BVY,137
OXC,DAN,475
OXC,FRY,206
OXC,WVL,274
OXC,NY8,47
OXC,OXC,0
OXC,THV,224
OXC,MD1,260
OXC,BUF,304
OXC,PBI,1094
OXC,PHF,350
OXC,DBQ,906
OXC,MTP,69
OXC,ELM,200
OXC,GAI,266
OXC,BED,117
OXC,GSP,670
OXC,PNN,380
OXC,ILG,180
OXC,JFK,67
OXC,MPV,190
OXC,SJU,1642
OXC,BLM,103
OXC,MMU,82
OXC,BOS,126
OXC,HTO,58
OXC,NPT,96
OXC,LEB,154
OXC,IAD,288
OXC,ACY,159
OXC,FPR,1048
OXC,LNS,191
FHB,DAL,918
FHB,PBI,283
FHB,MTN,665
FHB,HPN,841
CAK,ATL,528
CAK,DTW,133
CAK,MSP,657
CAK,PTK,158
CAK,TEB,387
CAK,MEM,617
CAK,ACY,377
CAK,GRB,420
CAK,MCI,711
CAK,CLE,40
CAK,CVG,214
CAK,MHT,534
CAK,LIT,727
CAK,TYS,378
CAK,BHM,585
CAK,IND,269
CAK,ORD,343
CAK,SYR,314
CAK,CMH,99
CAK,GSO,342
CAK,TRI,311
CAK,DCA,274
CAK,PIT,70
CAK,GSP,417
CAK,AVL,383
CAK,PHL,335
CAK,CID,537
CAK,LNK,801
CAK,SHV,901
CAK,LRD,1378
CAK,CLT,394
CAK,DTO,1018
CAK,UTM,649
CAK,BNA,435
CAK,YIP,142
CAK,ELP,1519
CAK,DEN,1224
CAK,TPA,894
CAK,BOS,549
CAK,MDW,333
CAK,JAX,719
CAK,LGA,397
CAK,MCO,861
CAK,CHS,558
CAK,GPT,841
CAK,SAV,606
CAK,CAE,481
CAK,BWI,280
CAK,LFT,946
CAK,OKC,957
CAK,SAT,1238
CAK,AEX,906
CAK,CMI,365
CAK,BDL,460
CAK,RSW,991
CAK,SBN,259
CAK,EWR,382
CAK,MYR,518
CAK,PIE,899
CAK,FLL,1026
CAK,BUR,2063
CAK,DET,131
CAK,LAN,207
CAK,FNT,185
CAK,ELM,251
CAK,RIC,323
CAK,DAY,162
CAK,AVP,300
CAK,SDF,297
CAK,ISP,437
CAK,MKC,708
CAK,BAF,460
CAK,ALB,414
CAK,BFF,1150
CAK,COS,1241
CAK,ICT,885
CAK,CHO,249
CAK,RFD,406
CAK,HOU,1100
CAK,BFM,800
CAK,BUF,198
CAK,BRO,1382
CAK,XNA,765
CAK,MDT,251
CAK,ABE,315
CAK,ROC,247
CAK,PVD,524
CAK,OMA,754
CAK,MIA,1044
CAK,BTR,899
CAK,TOL,132
CAK,COU,590
CAK,PBI,984
CAK,LYH,275
CAK,JQF,383
CAK,SHD,228
CAK,YNG,46
CAK,LAX,2073
CAK,HUF,326
CAK,PHF,373
CAK,VPS,774
CAK,CHA,454
CAK,IFP,1838
CAK,ADW,283
CAK,MKE,361
CAK,ORF,396
CAK,PNS,789
CAK,SFB,837
CAK,EUG,2121
CAK,AMA,1169
CAK,GRK,1139
CAK,BMI,393
CAK,TCL,630
CAK,AUZ,370
CAK,IAD,251
CAK,GRR,250
CAK,FAY,432
CAK,ATW,428
CAK,JZT,1035
CAK,CRW,175
CAK,PWM,601
CAK,STL,497
CAK,TLH,743
CAK,MHK,816
CAK,JFK,402
CAK,FRG,421
CAK,MSN,434
CAK,GRI,881
CAK,HPN,404
CAK,AGS,521
CAK,EWN,469
CAK,GNV,775
CAK,TUL,846
CAK,CAK,0
CAK,LAR,1261
CAK,DAL,1017
CAK,BED,536
CAK,LCK,109
CAK,RDG,290
CAK,BQK,666
CAK,SWF,385
CAK,DFW,1023
KPN,EEK,71
KPN,BET,95
KPN,WNA,88
KPN,CYF,17
KPN,AUK,192
KPN,NME,44
KPN,TNK,62
KPN,KUK,83
KPN,KKH,40
KPN,OOK,56
KPN,WWT,73
KPN,NUP,87
KPN,WTL,55
KPN,ATT,88
KPN,PKA,94
KPN,KWK,30
KPN,KLG,167
KPN,AKI,117
KPN,KPN,0
KPN,KWN,77
KPN,KWT,107
KPN,NNK,261
KPN,MYU,83
KPN,KKI,110
KPN,UNK,294
KPN,HPB,132
KPN,AKN,275
KPN,GNU,103
KPN,ANC,485
KPN,VAK,124
KPN,EMK,198
KPN,PTU,100
KPN,DLG,204
KPN,KMO,187
KPN,SCM,142
KPN,TLT,132
KPN,ANI,190
KPN,MOU,150
KPN,KSM,150
KPN,KNW,237
KPN,KOT,215
KPN,WSN,263
KPN,PQS,144
KPN,TOG,143
SXQ,HOM,59
SXQ,ANI,295
SXQ,FAI,317
SXQ,ANC,60
SXQ,ENA,10
SXQ,KSM,423
SXQ,ILI,143
SXQ,KGX,340
SXQ,JZE,35
SXQ,WLK,505
SXQ,FBK,321
SXQ,HSL,398
SXQ,MCG,228
SXQ,PAQ,102
SXQ,TYE,42
SXQ,ADQ,196
MDH,LYH,552
MDH,ORD,299
MDH,TYS,321
RDV,CKD,26
RDV,SLQ,9
RDV,ANI,74
RDV,CHU,63
RDV,SRV,25
RDV,HCR,84
RDV,FAI,362
RDV,ANC,247
RDV,BET,165
RDV,OME,316
RDV,KLG,100
RDV,MCG,98
RDV,NIB,128
RDV,VAK,272
RDV,KGX,116
RDV,PAQ,272
EEK,KKI,52
EEK,KWN,32
EEK,NUP,50
EEK,ATT,46
EEK,KUK,49
EEK,PKA,35
EEK,WNA,33
EEK,WTL,23
EEK,BET,40
EEK,KWK,45
EEK,OOK,107
EEK,PTU,83
EEK,TLT,71
EEK,KKH,34
EEK,KWT,45
EEK,KPN,71
EEK,EEK,0
EEK,CYF,77
EEK,TOG,99
EEK,GNU,78
EEK,EHM,108
EEK,NME,93
EEK,HCR,156
EEK,ANI,127
EEK,TNK,113
EEK,ANC,414
EEK,AKI,55
EEK,KSM,135
EEK,KEK,170
EEK,KLG,108
EEK,AKN,218
EEK,ENA,370
EEK,ZNC,88
EEK,VAK,151
EEK,DLG,148
EEK,WWT,102
EEK,KMO,135
EEK,FVQ,182
EEK,RSH,111
PDT,HIO,199
PDT,DLS,113
PDT,PDT,0
PDT,PSC,42
PDT,LWS,100
PDT,TTD,173
PDT,PDX,182
PDT,LGD,49
PDT,GEG,147
PDT,SLE,210
PDT,YKM,102
PDT,BKE,78
PDT,EAT,134
PDT,SFF,155
PDT,BOI,196
PDT,ELN,123
VWZ,GEK,45
VWZ,SHX,86
VWZ,MCG,60
VWZ,RDV,42
BIS,MSP,386
BIS,DEN,516
BIS,DIK,98
BIS,ISN,167
BIS,ORD,716
BIS,DFW,977
BIS,MOT,106
BIS,SPS,890
BIS,GCK,611
BIS,LAW,851
BIS,SGF,758
BIS,COS,585
BIS,PSC,875
BIS,DVL,127
BIS,MKE,683
BIS,RDM,1003
BIS,RAP,219
BIS,JMS,99
BIS,FAR,187
BIS,CPR,387
BIS,IFP,1076
BIS,AZA,1092
BIS,SFB,1628
BIS,ENV,784
BIS,SGU,938
BIS,MDW,729
BIS,SEA,1015
BIS,GFK,186
BIS,LAS,1048
BIS,SDM,1302
BIS,FSD,295
BIS,MEM,984
BIS,CYS,437
BIS,IAH,1194
BIS,TYS,1150
BIS,ICT,652
BIS,RST,447
BIS,SLC,696
BIS,ONT,1244
BIS,BFF,366
BIS,YIP,904
BIS,PUB,616
BIS,ABR,144
BIS,DLH,405
BIS,LNK,455
BIS,HDN,542
BIS,ANC,2173
BIS,ACY,1408
BIS,LAX,1280
BIS,ALO,503
BIS,CLE,1007
BIS,LAR,450
BIS,PSP,1216
BIS,LSE,503
BIS,OTH,1168
BIS,FNL,486
BIS,SAT,1195
BIS,PIA,696
BIS,MLI,628
BIS,DSM,505
BIS,MCI,600
BIS,PIH,639
BIS,GEG,791
BIS,LAN,839
BIS,CID,561
BIS,EWR,1388
BIS,MCO,1645
BIS,ATL,1247
BIS,MIA,1831
BIS,IAD,1294
BIS,PDX,1048
BIS,TVC,745
BIS,PVU,712
BIS,GJT,658
BIS,MSO,631
BIS,BDL,1422
BIS,BNA,1033
PIE,ATL,408
PIE,TYS,550
PIE,ADS,913
PIE,MLB,126
PIE,MIA,208
PIE,MCO,91
PIE,ACY,922
PIE,UTM,650
PIE,GSO,587
PIE,HGR,861
PIE,ROA,668
PIE,PIT,878
PIE,BOS,1193
PIE,BLV,841
PIE,CHA,513
PIE,FAR,1519
PIE,HTS,721
PIE,ABE,970
PIE,IAG,1068
PIE,LEX,707
PIE,SFB,107
PIE,DSM,1126
PIE,GSP,482
PIE,PGD,81
PIE,BGR,1394
PIE,PBG,1262
PIE,TRI,590
PIE,BWI,850
PIE,ISP,1042
PIE,LIT,733
PIE,TOL,945
PIE,MDT,912
PIE,CAE,426
PIE,MKC,1032
PIE,LCH,656
PIE,AVL,519
PIE,LGA,1019
PIE,IAH,779
PIE,IND,840
PIE,RIC,731
PIE,TLH,199
PIE,LSE,1200
PIE,GPT,422
PIE,IAD,818
PIE,LAX,2151
PIE,FSD,1334
PIE,PTK,1018
PIE,MSP,1307
PIE,JFK,1013
PIE,BMI,936
PIE,CID,1090
PIE,GRR,1044
PIE,RFD,1049
PIE,PNS,324
PIE,SDF,729
PIE,JQF,528
PIE,RSW,111
PIE,PHL,928
PIE,YNG,927
PIE,OMA,1188
PIE,SYR,1111
PIE,JAX,188
PIE,RDU,595
PIE,LCK,821
PIE,MLI,1033
PIE,PIA,965
PIE,ELM,1035
PIE,SBN,973
PIE,CVG,776
PIE,SGF,895
PIE,SWF,1055
PIE,DAL,911
PIE,TUL,961
PIE,FWA,912
PIE,CAK,899
PIE,MEM,653
PIE,FLL,201
PIE,SRQ,36
PIE,APF,133
PIE,BUF,1060
PIE,GFK,1586
PIE,BTV,1258
PIE,TPA,10
PIE,ORD,1014
PIE,EWR,1006
PIE,DAB,132
PIE,CLT,513
PIE,COU,931
PIE,SNA,2119
PIE,STL,868
PIE,PBI,180
PIE,PHF,731
PIE,FWS,930
PIE,PIE,0
PIE,GYY,982
PIE,PSM,1238
PIE,QMA,435
PIE,MDW,998
PIE,CLE,932
PIE,DFW,922
PIE,MKE,1077
PIE,MCI,1045
PIE,ABY,266
PIE,PGV,617
PIE,HPN,1040
PIE,MSN,1114
PIE,BKL,940
PIE,CRW,724
PIE,LAL,41
PIE,SEA,2516
PIE,INT,585
PIE,BUR,2148
PIE,TEB,1018
PIE,OXC,1080
PIE,VPS,292
PIE,BFI,2518
PIE,DLH,1404
PIE,HSV,523
PIE,BNA,613
PIE,CMH,833
PIE,HOU,773
PIE,SFO,2386
PIE,DEN,1502
PIE,ALB,1138
PIE,ICT,1087
PIE,MSY,480
PIE,CHS,378
PIE,BRO,920
PIE,OAK,2379
PIE,DTW,987
WGO,YIP,354
WGO,ADS,1127
WGO,HPN,270
WGO,DCA,63
WGO,BUF,264
WGO,MMU,228
EUG,RNO,365
EUG,SJC,471
EUG,TUS,1062
EUG,BUR,732
EUG,HLN,572
EUG,OTH,71
EUG,TTD,106
EUG,GJT,834
EUG,LWS,340
EUG,MFR,122
EUG,PUB,1052
EUG,COS,1026
EUG,FAT,539
EUG,HDN,856
EUG,SBA,693
EUG,SLC,618
EUG,OAK,445
EUG,DEN,996
EUG,JAC,624
EUG,BOI,351
EUG,GFK,1274
EUG,AUS,1694
EUG,CLL,1736
EUG,ENV,525
EUG,IFP,771
EUG,GEG,365
EUG,AZA,971
EUG,OGD,605
EUG,DAL,1617
EUG,SAT,1690
EUG,XNA,1612
EUG,SGF,1627
EUG,LBB,1354
EUG,SEA,234
EUG,SFO,451
EUG,DTW,1999
EUG,PUW,347
EUG,OMA,1398
EUG,DFW,1606
EUG,GNV,2445
EUG,PHX,952
EUG,LAS,700
EUG,LAN,1927
EUG,PDX,106
EUG,LAX,748
EUG,RDM,103
EUG,LMT,155
EUG,PSP,796
EUG,PSC,249
EUG,ONT,757
EUG,SMF,384
EUG,RAP,1001
EUG,STS,388
EUG,TWF,454
EUG,SAN,850
EUG,CYS,958
EUG,LAR,912
EUG,MKE,1762
EUG,FSD,1317
EUG,HNL,2529
EUG,SNA,776
EUG,DWA,389
EUG,CPR,844
EUG,PVU,648
EUG,MSN,1688
EUG,BTR,1981
EUG,IND,1911
EUG,FNL,964
EUG,HOU,1827
EUG,BLI,324
EUG,MSP,1474
EUG,LNK,1364
EUG,MSY,2046
EUG,COU,1639
EUG,MHK,1410
EUG,RIC,2417
EUG,TYS,2137
EUG,CVO,26
EUG,RBG,62
EUG,STL,1733
EUG,HUF,1867
EUG,CID,1594
EUG,MEM,1866
EUG,BNA,1994
EUG,GRR,1879
EUG,YKM,213
EUG,IAH,1809
EUG,ASE,909
EUG,ONP,52
EUG,RDD,254
EUG,LIT,1767
EUG,MSO,483
EUG,SCE,2299
EUG,DSM,1504
EUG,PAE,265
EUG,OKC,1483
EUG,IDA,559
EUG,BIS,1103
EUG,ABQ,1082
EUG,ACT,1652
EUG,ORD,1780
EUG,SDF,1980
EUG,ATL,2189
TVI,ICT,903
TVI,TEB,879
TVI,HPN,902
CBE,HPN,285
WST,MTP,20
WST,HPN,101
WST,BID,17
WST,ACK,91
WST,MVY,62
WST,HTO,36
WST,TEB,123
WST,PNE,190
WST,LEB,159
KLL,IGG,37
KLL,AKN,32
KLL,DLG,59
KLL,ILI,81
KLL,KNK,76
KLL,NNL,92
KLL,CLP,63
KLL,KGK,44
KLL,WSN,30
KLL,EGX,68
KLL,ANC,276
KLL,KNW,29
KLL,NNK,28
KLL,BET,207
KLL,PIP,110
KLL,PTA,116
KLL,WQZ,211
KLL,KEK,27
KLL,PTH,164
KLL,PDB,107
KLL,KLL,0
KLL,KCG,202
KLL,VZY,29
KLL,KKA,426
KLL,PTU,177
KLL,A57,64
KLL,KCL,204
KLL,KPV,238
KLL,CKD,196
KLL,KCQ,210
CON,ACK,154
CON,HPN,186
CON,TEB,209
CON,NAD,92
CON,BTV,120
CON,JFK,212
CON,VWK,120
CON,DXR,162
CON,AVP,252
CON,ILG,323
HNM,JHM,44
HNM,MKK,74
HNM,KOA,73
HNM,LUP,68
HNM,OGG,28
HNM,LNY,61
HNM,MUE,59
HNM,HNL,128
OGA,LBF,57
RUT,PVD,147
RUT,HTO,181
RUT,BOS,127
RUT,HPN,174
RUT,ACK,216
RUT,PWM,133
RUT,BED,112
RUT,MMU,203
RUT,TEB,194
RUT,FRG,195
PIR,ABR,117
PIR,FMN,672
PIR,MSP,350
PIR,ATY,159
PIR,BFF,241
PIR,RAP,140
PIR,FSD,185
PIR,DEN,385
PIR,HON,102
PIR,GFK,288
PIR,CYS,320
PIR,ALS,561
PIR,CDR,177
PIR,AIA,205
PIR,JAX,1395
PIR,ENV,745
PIR,DIK,207
PIR,PHX,983
PIR,LAR,346
PIR,LBF,226
PIR,MCK,289
XSD,LAS,149
CLP,KMO,21
CLP,WKK,31
CLP,WSN,56
CLP,DLG,15
CLP,AKN,69
CLP,TWA,65
CLP,KLL,63
CLP,TOG,69
CLP,EGX,61
CLP,KGK,76
CLP,PCA,30
CLP,KNW,59
CLP,KEK,52
CLP,NNK,55
SCC,ANC,627
SCC,FAI,373
SCC,AIN,269
SCC,BRW,204
SCC,FYU,264
SCC,ATK,210
SCC,BTI,115
SCC,SCC,0
SCC,UMT,105
SCC,NUI,60
SCC,GBH,122
SCC,AA8,34
SCC,AK5,47
SCC,VIK,52
SCC,LNI,121
SCC,PIZ,346
SCC,DQH,59
SCC,A1K,51
SCC,UUK,18
SCC,PHO,466
SCC,AKP,164
SCC,OME,597
SCC,WWT,786
SCC,OTZ,424
SCC,CXF,209
SCC,PUO,5
SCC,ENN,392
SCC,ENA,671
SCC,FVZ,110
SCC,GAL,439
SCC,BTT,240
SCC,ARC,161
SCC,HUS,324
WNA,PKA,7
WNA,KWT,19
WNA,NUP,22
WNA,WTL,34
WNA,TLT,45
WNA,ATT,16
WNA,KKI,23
WNA,WNA,0
WNA,KUK,22
WNA,BET,8
WNA,EEK,33
WNA,KWK,70
WNA,NME,94
WNA,KKH,59
WNA,CHU,111
WNA,OOK,106
WNA,GNU,110
WNA,PTU,116
WNA,KPN,88
WNA,WWT,92
WNA,KWN,65
WNA,EMK,167
WNA,UNK,225
WNA,HPB,151
WNA,TNK,112
WNA,VAK,135
WNA,ANC,404
WNA,AKI,29
WNA,MLL,81
WNA,PQS,91
WNA,CYF,88
WNA,CZF,155
WNA,ANI,102
WNA,KSM,105
WNA,TOG,126
WNA,KLG,80
WNA,DLG,166
WNA,KMO,156
WNA,FVQ,158
WNA,RSH,80
WNA,SCM,140
NPT,ACK,66
NPT,IAD,372
NPT,TEB,152
NPT,FOK,85
NPT,PSF,120
NPT,FRG,124
NPT,HPN,130
NPT,HTO,64
NPT,MMU,171
NPT,EWR,161
NPT,MVY,36
NPT,ALB,154
NPT,BED,65
NPT,RKD,207
NPT,GAI,351
NPT,JFK,144
NPT,NY8,75
NPT,BHB,250
NPT,MA2,97
CNM,ABQ,230
CNM,DFW,423
CNM,ALM,107
CNM,HOB,66
CNM,ELP,129
PAE,FRD,55
PAE,BFI,26
PAE,ESD,63
PAE,FTW,1664
PAE,DRT,1711
PAE,ELP,1390
PAE,SMX,903
PAE,ADS,1678
PAE,CNO,991
PAE,CHS,2419
PAE,LRD,1866
PAE,TUS,1241
PAE,JQF,2286
PAE,MEM,1878
PAE,ANC,1425
PAE,CAE,2326
PAE,PAE,0
PAE,IAB,1447
PAE,SBA,939
PAE,CLM,58
PAE,MAF,1524
PAE,ABQ,1200
PAE,LGB,996
PAE,NYL,1126
PAE,TVC,1753
PAE,LAX,984
PAE,RIV,1002
PAE,OTH,324
PAE,TUL,1568
PAE,GRI,1272
PAE,SEA,32
PAE,ORD,1719
PAE,AMA,1372
PAE,SAT,1792
PAE,ODW,30
PAE,MCI,1495
PAE,ADW,2336
PAE,SAN,1080
PAE,MIA,2733
PAE,CVG,1965
PAE,ICT,1439
PAE,HSV,2039
PAE,BRO,2030
PAE,OLS,1288
PAE,EUG,265
PAE,EAT,103
PAE,JNU,882
PAE,PIH,583
PAE,YIP,1915
PAE,PHX,1133
